22.361,21.471,20.591,19.698,18.788,17.889,17,16.125,15.232,14.318,13.416,12.53,11.662,10.77,9.8489,8.9443,8.0623,7.2111,6.4031,5.6569,5,4.1231,3.1623,2.2361,1.4142,1,1.4142,1,1.4142,2.2361,3.1623,4.1231,5,5.831,6.7082,7.6158,8.4853,9.2195,10,10.817,11.662,12.53,13.416,14.213,15,15.811,16.643,17.493
21.932,21.024,20.125,19.235,18.358,17.464,16.553,15.652,14.765,13.892,13,12.083,11.18,10.296,9.434,8.544,7.6158,6.7082,5.831,5,4.2426,3.6056,3,2,1,0,1,2,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,7.2111,8.0623,8.9443,9.8489,10.63,11.402,12.207,13.038,13.892,14.765,15.62,16.401,17.205,18.028
21.471,20.591,19.698,18.788,17.889,17,16.125,15.232,14.318,13.416,12.53,11.662,10.77,9.8489,8.9443,8.0623,7.2111,6.3246,5.3852,4.4721,3.6056,2.8284,2.2361,2,1,0,1,2,3,3.6056,4.2426,5,5.831,6.7082,7.6158,8.544,9.434,10.296,11.18,12.042,12.806,13.601,14.422,15.264,16.125,17,17.804,18.601
21.024,20.125,19.235,18.358,17.464,16.553,15.652,14.765,13.892,13,12.083,11.18,10.296,9.434,8.544,7.6158,6.7082,5.831,5,4.1231,3.1623,2.2361,1.4142,1,1.4142,1,1.4142,2.2361,3.1623,4.1231,5,5.6569,6.4031,7.2111,8.0623,8.9443,9.8489,10.77,11.662,12.53,13.416,14.213,15,15.811,16.643,17.493,18.358,19.209
20.591,19.698,18.788,17.889,17,16.125,15.232,14.318,13.416,12.53,11.662,10.77,9.8489,8.9443,8.0623,7.2111,6.3246,5.3852,4.4721,3.6056,2.8284,2,1,0,1,2,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,7.0711,7.8102,8.6023,9.434,10.296,11.18,12.083,13,13.892,14.765,15.62,16.401,17.205,18.028,18.868,19.723
20.125,19.235,18.358,17.464,16.553,15.652,14.765,13.892,13,12.083,11.18,10.296,9.434,8.544,7.6158,6.7082,5.831,5,4.1231,3.1623,2.2361,1.4142,1,1,1.4142,2.2361,3.1623,3.6056,4.2426,5,5.831,6.7082,7.6158,8.4853,9.2195,10,10.817,11.662,12.53,13.416,14.318,15.232,16.125,17,17.804,18.601,19.416,20.248
19.698,18.788,17.889,17,16.125,15.232,14.318,13.416,12.53,11.662,10.77,9.8489,8.9443,8.0623,7.2111,6.3246,5.3852,4.4721,3.6056,2.8284,2,1,0,1,2,2.8284,3.6056,4.4721,5,5.6569,6.4031,7.2111,8.0623,8.9443,9.8489,10.63,11.402,12.207,13.038,13.892,14.765,15.652,16.553,17.464,18.358,19.209,20,20.809
19.313,18.385,17.464,16.553,15.652,14.765,13.892,13,12.083,11.18,10.296,9.434,8.544,7.6158,6.7082,5.831,5,4.1231,3.1623,2.2361,1.4142,1,1,1.4142,2.2361,3.1623,4.1231,5,5.831,6.4031,7.0711,7.8102,8.6023,9.434,10.296,11.18,12.042,12.806,13.601,14.422,15.264,16.125,17,17.889,18.788,19.698,20.591,21.401
18.868,18.028,17.088,16.155,15.232,14.318,13.416,12.53,11.662,10.77,9.8489,8.9443,8.0623,7.2111,6.3246,5.3852,4.4721,3.6056,2.8284,2,1,0,1,2,2.8284,3.6056,4.4721,5.3852,6.3246,7.2111,7.8102,8.4853,9.2195,10,10.817,11.662,12.53,13.416,14.213,15,15.811,16.643,17.493,18.358,19.235,20.125,21.024,21.932
18.358,17.493,16.643,15.811,14.866,13.928,13,12.083,11.18,10.296,9.434,8.544,7.6158,6.7082,5.831,5,4.1231,3.1623,2.2361,1.4142,1,1,1.4142,2.2361,3.1623,4.1231,5,5.831,6.7082,7.6158,8.544,9.2195,9.8995,10.63,11.402,12.207,13.038,13.892,14.765,15.62,16.401,17.205,18.028,18.868,19.723,20.591,21.471,22.361
17.889,17,16.125,15.264,14.422,13.601,12.649,11.705,10.77,9.8489,8.9443,8.0623,7.2111,6.3246,5.3852,4.4721,3.6056,2.8284,2,1,0,1,2,2.8284,3.6056,4.4721,5.3852,6.3246,7.2111,8.0623,8.9443,9.8489,10.63,11.314,12.042,12.806,13.601,14.422,15.264,16.125,17,17.804,18.601,19.416,20.248,21.095,21.954,22.825
17.464,16.553,15.652,14.765,13.892,13.038,12.207,11.402,10.44,9.4868,8.544,7.6158,6.7082,5.831,5,4.1231,3.1623,2.2361,1.4142,1,0,1,2,3,4,5,5.831,6.7082,7.6158,8.544,9.434,10.296,11.18,12.042,12.728,13.454,14.213,15,15.811,16.643,17.493,18.358,19.209,20,20.809,21.633,22.472,23.324
17.088,16.155,15.232,14.318,13.416,12.53,11.662,10.817,10,9.2195,8.2462,7.2801,6.3246,5.3852,4.4721,3.6056,2.8284,2,1,0,1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,8.9443,9.8489,10.77,11.662,12.53,13.416,14.142,14.866,15.62,16.401,17.205,18.028,18.868,19.723,20.591,21.401,22.204,23.022,23.854
16.763,15.811,14.866,13.928,13,12.083,11.18,10.296,9.434,8.6023,7.8102,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142,1,0,1,2,2.8284,3.6056,4.4721,5.3852,6.3246,7.2801,8.2462,9.2195,10.198,11.18,12.083,13,13.892,14.765,15.556,16.279,17.029,17.804,18.601,19.416,20.248,21.095,21.954,22.804,23.601,24.413
16.492,15.524,14.56,13.601,12.649,11.705,10.77,9.8489,8.9443,8.0623,7.2111,6.4031,5.6569,5,4,3,2,1,0,1,1.4142,2.2361,3.1623,4.1231,5,5.831,6.7082,7.6158,8.544,9.4868,10.44,11.402,12.369,13.342,14.318,15.232,16.125,16.971,17.692,18.439,19.209,20,20.809,21.633,22.472,23.324,24.187,25
16.279,15.297,14.318,13.342,12.369,11.402,10.44,9.4868,8.544,7.6158,6.7082,5.831,5,4.2426,3.6056,2.8284,2.2361,1.4142,1,1.4142,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,7.2111,8.0623,8.9443,9.8489,10.77,11.705,12.649,13.601,14.56,15.524,16.492,17.464,18.358,19.105,19.849,20.616,21.401,22.204,23.022,23.854,24.698,25.554
16.125,15.133,14.142,13.153,12.166,11.18,10.198,9.2195,8.2462,7.2801,6.3246,5.3852,4.4721,3.6056,2.8284,2.2361,1.4142,1,0,1,2,3,4,5,5.831,6.7082,7.6158,8.544,9.434,10.296,11.18,12.083,13,13.928,14.866,15.811,16.763,17.72,18.682,19.647,20.518,21.26,22.023,22.804,23.601,24.413,25.239,26.077
16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142,1,0,1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,8.9443,9.8489,10.77,11.662,12.53,13.416,14.318,15.232,16.155,17.088,18.028,18.974,19.925,20.881,21.84,22.672,23.431,24.207,25,25.807,26.627
16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,1.4142,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,7.2801,8.2462,9.2195,10.198,11.18,12.083,13,13.892,14.765,15.652,16.553,17.464,18.385,19.313,20.248,21.19,22.136,23.087,24.042,24.839,25.612,26.401,27.203
16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,2.8284,3.6056,4.2426,5,5.831,6.7082,7.6158,8.544,9.4868,10.44,11.402,12.369,13.342,14.318,15.232,16.125,17,17.889,18.788,19.698,20.616,21.541,22.472,23.409,24.352,25.298,26.249,27.019,27.803
16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,5.6569,6.4031,7.2111,8.0623,8.9443,9.8489,10.77,11.705,12.649,13.601,14.56,15.524,16.492,17.464,18.358,19.235,20.125,21.024,21.932,22.847,23.77,24.698,25.632,26.571,27.514,28.425
16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,1,2,3,4,5,6,7,7.8102,8.6023,9.434,10.296,11.18,12.083,13,13.928,14.866,15.811,16.763,17.72,18.682,19.647,20.591,21.471,22.361,23.259,24.166,25.08,26,26.926,27.857,28.792
