0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,14.036,15.033,16.031,17.029,18.028,19.026,20.025,21.024,22.023,23.022,23.022,22.023,21.024,20.025,19.026,18.028,17.029,16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,14.036,15.033,16.031,17.029,18.028,19.026,20.025,21.024,22.023,23.022,23.022,22.023,21.024,20.025,19.026,18.028,17.029,16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,14.036,15.033,16.031,17.029,18.028,19.026,20.025,21.024,22.023,22,22.023,22.023,21.024,20.025,19.026,18.028,17.029,16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,21.024,21,21.024,21.095,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,20.1,20.025,20,20.025,20.1,20.224,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,14.036,15.033,16.031,17.029,18.028,19.026,19.235,19.105,19.026,19,19.026,19.105,19.235,19.416,19.026,18.028,17.029,16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,18.439,18.248,18.111,18.028,18,18.028,18.111,18.248,18.439,18.682,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,17.72,17.464,17.263,17.117,17.029,17,17.029,17.117,17.263,17.464,17.72,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,14.036,15.033,16.031,16.763,16.763,16.492,16.279,16.125,16.031,16,16.031,16.125,16.279,16.492,16.763,17.088,17.029,16.031,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,15.524,15.811,15.811,15.524,15.297,15.133,15.033,15,15.033,15.133,15.297,15.524,15.811,16.155,16.553,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,14.318,14.56,14.866,14.866,14.56,14.318,14.142,14.036,14,14.036,14.142,14.318,14.56,14.866,15.232,15.652,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,11.045,12.042,13.038,13.153,13.342,13.601,13.928,13.928,13.601,13.342,13.153,13.038,13,13.038,13.153,13.342,13.601,13.928,14.318,14.765,15.264,15.033,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,10,11,12,12.042,12.166,12.369,12.649,13,13,12.649,12.369,12.166,12.042,12,12.042,12.166,12.369,12.649,13,13.416,13.892,14.422,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,9,10,11,11,11.045,11.18,11.402,11.705,12.083,12.083,11.705,11.402,11.18,11.045,11,11.045,11.18,11.402,11.705,12.083,12.53,13.038,13.601,14.213,14,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,9.0554,10.05,10.05,10,10.05,10.198,10.44,10.77,11.18,11.18,10.77,10.44,10.198,10.05,10,10.05,10.198,10.44,10.77,11.18,11.662,12.207,12.806,13.454,14.036,13.038,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,8,9,9.2195,9.0554,9,9.0554,9.2195,9.4868,9.8489,10.296,10.296,9.8489,9.4868,9.2195,9.0554,9,9.0554,9.2195,9.4868,9.8489,10.296,10.817,11.402,12.042,12.728,13.454,13,12,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,8,8.544,8.2462,8.0623,8,8.0623,8.2462,8.544,8.9443,9.434,9.434,8.9443,8.544,8.2462,8.0623,8,8.0623,8.2462,8.544,8.9443,9.434,10,10.63,11.314,12.042,12.728,13,12,11,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,7.0711,8.0623,7.6158,7.2801,7.0711,7,7.0711,7.2801,7.6158,8.0623,8.6023,8.6023,8.0623,7.6158,7.2801,7.0711,7,7.0711,7.2801,7.6158,8.0623,8.6023,9.2195,9.8995,10.63,11.314,12,12,12.042,11.045,10.05,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,7,7.2111,6.7082,6.3246,6.0828,6,6.0828,6.3246,6.7082,7.2111,7.8102,7.8102,7.2111,6.7082,6.3246,6.0828,6,6.0828,6.3246,6.7082,7.2111,7.8102,8.4853,9.2195,9.8995,10.63,11,11,11.045,11,10,9,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,7,6.4031,5.831,5.3852,5.099,5,5.099,5.3852,5.831,6.4031,7.0711,7.0711,6.4031,5.831,5.3852,5.099,5,5.099,5.3852,5.831,6.4031,7.0711,7.8102,8.4853,9.2195,10,10,10,10.05,10.198,10,9,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,6.4031,5.6569,5,4.4721,4.1231,4,4.1231,4.4721,5,5.6569,6.4031,6.4031,5.6569,5,4.4721,4.1231,4,4.1231,4.4721,5,5.6569,6.4031,7.0711,7.8102,8.6023,9.0554,9,9,9.0554,9.2195,9.4868,9.0554,8.0623,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,5.831,5,4.2426,3.6056,3.1623,3,3.1623,3.6056,4.2426,5,5.6569,5.6569,5,4.2426,3.6056,3.1623,3,3.1623,3.6056,4.2426,5,5.6569,6.4031,7.2111,8.0623,8.0623,8,8,8.0623,8.2462,8.544,8.9443,8,7,6,5,4,3,2,1
0,1,2,3,4,5,6,5.3852,4.4721,3.6056,2.8284,2.2361,2,2.2361,2.8284,3.6056,4.2426,5,5,4.2426,3.6056,2.8284,2.2361,2,2.2361,2.8284,3.6056,4.2426,5,5.831,6.7082,7.2801,7.0711,7,7,7.0711,7.2801,7.6158,8.0623,8,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,5.099,4.1231,3.1623,2.2361,1.4142,1,1.4142,2.2361,2.8284,3.6056,4.4721,4.2426,3.6056,2.8284,2.2361,1.4142,1,1.4142,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,6.3246,6.0828,6,6,6.0828,6.3246,6.7082,7.2111,7.8102,7.0711,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,5,4,3,2,1,0,1,1.4142,2.2361,3.1623,4.1231,3.6056,2.8284,2.2361,1.4142,1,0,1,1.4142,2.2361,3.1623,4.1231,5.099,5.831,5.3852,5.099,5,5,5.099,5.3852,5.831,6.4031,7.0711,7,6,5,4,3,2,1
0,1,2,3,4,5,6,5.099,4.1231,3.1623,2.2361,1.4142,1,0,1,2,2.8284,3.6056,3.1623,2.2361,1.4142,1,0,0,0,1,2,3,4,5,5,4.4721,4.1231,4,4,4.1231,4.4721,5,5.6569,6.4031,7,6,5,4,3,2,1
1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,5.3852,4.4721,3.6056,2.8284,2,1,0,1,1.4142,2.2361,2.8284,2.8284,2,1,0,1,1,1,1.4142,2.2361,3.1623,4.1231,4,4.1231,3.6056,3.1623,3,3,3.1623,3.6056,4.2426,5,5.831,6.7082,6.0828,5.099,4.1231,3.1623,2.2361,1.4142
0,1,2,3,4,5,6,5.831,5,4.1231,3.1623,2.2361,1.4142,1,0,1,1.4142,2.2361,2.2361,1.4142,1,0,1,0,0,1,2,2.8284,3.1623,3,3.1623,2.8284,2.2361,2,2,2.2361,2.8284,3.6056,4.4721,5.3852,6.3246,6,5,4,3,2,1
0,1,2,3,4,5,6,6.3246,5.3852,4.4721,3.6056,2.8284,2.2361,1.4142,1,0,1,2,2,1,0,1,1,0,0,1,1.4142,2.2361,2.2361,2,2.2361,2.2361,1.4142,1,1,1.4142,2.2361,3.1623,4.1231,5.099,6.0828,6,5,4,3,2,1
0,1,2,3,4,5,6,6.7082,5.831,5,4.2426,3.6056,2.8284,2.2361,1.4142,1,1,1,1,1,1,1.4142,1.4142,1,1,0,1,1.4142,1.4142,1,1.4142,1.4142,1,0,0,1,2,3,4,5,6,6,5,4,3,2,1
