0.26329,0.58052,1.454
0.28744,0.58052,1.4703
0.29549,0.58052,1.4768
0.30515,0.5789,1.486
0.31804,0.57729,1.4958
0.32931,0.57729,1.5063
0.33575,0.57729,1.5161
0.35024,0.57729,1.5269
0.35507,0.57729,1.5367
0.35829,0.57729,1.5462
0.3744,0.57729,1.5587
0.37923,0.57729,1.5689
0.39372,0.57729,1.5792
0.40499,0.57729,1.5894
0.41465,0.57729,1.5997
0.42754,0.57729,1.6099
0.43237,0.57729,1.6199
0.4372,0.57729,1.6269
0.44203,0.57729,1.6333
0.44847,0.57729,1.6429
0.46135,0.57729,1.6533
0.46618,0.57729,1.6634
0.47746,0.57729,1.6743
0.49034,0.57729,1.6858
0.49678,0.57729,1.696
0.50161,0.57729,1.7076
0.50966,0.57729,1.7159
0.51449,0.57729,1.7215
0.52576,0.57729,1.7296
0.5306,0.57729,1.739
0.54348,0.57729,1.7516
0.54992,0.57729,1.7638
0.55636,0.57729,1.777
0.56763,0.57729,1.7884
0.57246,0.57729,1.8017
0.57729,0.57729,1.8144
0.59018,0.57729,1.8277
0.59823,0.57729,1.8412
0.60467,0.57729,1.852
0.61272,0.57729,1.8641
0.62077,0.57729,1.8757
0.6256,0.57729,1.8878
0.63205,0.57729,1.9003
0.64493,0.57729,1.9115
0.64815,0.57729,1.9241
0.64976,0.57729,1.9335
0.65781,0.57729,1.9416
0.66747,0.57729,1.9595
0.67713,0.57729,1.9723
0.69163,0.57729,1.987
0.69646,0.57729,1.9964
0.70773,0.57729,2.008
0.72383,0.57729,2.0189
0.72866,0.57729,2.0303
0.73994,0.57729,2.0423
0.74638,0.57729,2.0546
0.74799,0.57729,2.0675
0.75121,0.57729,2.0798
0.75443,0.57729,2.1115
0.75282,0.5789,2.3285
0.74799,0.58696,2.3473
0.74316,0.5934,2.3534
0.73188,0.60145,2.3665
0.72383,0.60789,2.3802
0.719,0.61594,2.3937
0.71578,0.61916,2.3999
0.71095,0.62077,2.4132
0.70451,0.62882,2.4234
0.69324,0.64171,2.4381
0.68357,0.64815,2.4522
0.68035,0.65459,2.4655
0.6723,0.66908,2.4791
0.66747,0.68035,2.4924
0.66264,0.68519,2.5057
0.65459,0.69163,2.5192
0.64976,0.69646,2.5325
0.64815,0.69646,2.5453
0.64493,0.69646,2.551
0.64332,0.69646,2.5896
0.64654,0.69324,2.7043
0.65137,0.6868,2.7253
0.65298,0.68519,2.7313
0.66103,0.68035,2.7462
0.66425,0.67552,2.7608
0.66908,0.67069,2.7752
0.67391,0.66264,2.7905
0.6868,0.6562,2.8069
0.69485,0.65137,2.8209
0.69968,0.64654,2.8355
0.70451,0.63849,2.8502
0.71095,0.63366,2.8642
0.71739,0.62721,2.8871
0.72222,0.62238,2.9033
0.72705,0.61594,2.9182
0.73349,0.61111,2.9332
0.73994,0.60628,2.9479
0.74316,0.60145,2.963
0.74799,0.5934,2.9783
0.75604,0.58857,2.9954
0.76248,0.58696,3.0103
0.7657,0.58213,3.0261
0.76892,0.57729,3.0473
0.76892,0.57407,3.071
0.77214,0.57407,3.1668
0.77214,0.57085,3.2176
0.77214,0.56924,3.2611
0.77053,0.56602,3.2829
0.76248,0.55958,3.3093
0.76248,0.55797,3.3158
0.75443,0.54992,3.3317
0.74477,0.54509,3.3478
0.73833,0.54187,3.3545
0.72383,0.53543,3.3668
0.71256,0.52415,3.384
0.69485,0.51288,3.3995
0.68841,0.50644,3.4072
0.67713,0.48873,3.4152
0.66264,0.47585,3.4312
0.64976,0.46135,3.4478
0.63688,0.44686,3.4633
0.63205,0.44364,3.4798
0.62721,0.43559,3.4948
0.62238,0.43076,3.516
